País,Año,Precipitación (mm)
Ukraine,1988,2642.907
Ukraine,1989,627.8611
Ukraine,1990,886.8836
Ukraine,1991,983.2719
Ukraine,1992,54.46913
Ukraine,1993,800.907
Ukraine,1994,566.32245
Ukraine,1995,1751.9537
Ukraine,1996,146.1897
Ukraine,1997,1044.8894
Ukraine,1998,3290.7637
Ukraine,1999,89.2644
Ukraine,2000,502.05896
Ukraine,2001,901.28625
Ukraine,2002,1918.5404
Ukraine,2003,2700.8352
Ukraine,2004,758.1788
Ukraine,2005,1341.0532
Ukraine,2006,4450.3906
Ukraine,2007,335.68463
Ukraine,2008,411.32565
Ukraine,2009,1895.5848
Ukraine,2010,775.1916
Ukraine,2011,828.3597
Ukraine,2012,1936.7208
Ukraine,2013,193.85168
Ukraine,2014,2355.318
Ukraine,2015,636.3252
Ukraine,2016,1500.6584
Ukraine,2017,356.04163
Ukraine,2018,1689.6157
Ukraine,2019,711.1809
Ukraine,2020,1169.2874
Ukraine,2021,1746.633
Ukraine,2022,1544.9492
Ukraine,2023,1431.1433
Ukraine,2024,1478.9905
United Arab Emirates,1940,207.6782
United Arab Emirates,1941,791.2256
United Arab Emirates,1942,147.11493
United Arab Emirates,1943,803.1073
United Arab Emirates,1944,1566.3783
United Arab Emirates,1945,595.6378
United Arab Emirates,1946,14.765528
United Arab Emirates,1947,972.3696
United Arab Emirates,1948,923.7871
United Arab Emirates,1949,1131.0067
United Arab Emirates,1950,212.01614
United Arab Emirates,1951,2430.698
United Arab Emirates,1952,2177.679
United Arab Emirates,1953,2113.5044
United Arab Emirates,1954,462.92697
United Arab Emirates,1955,1084.9327
United Arab Emirates,1956,174.57062
United Arab Emirates,1957,1120.212
United Arab Emirates,1958,692.6995
United Arab Emirates,1959,770.8464
United Arab Emirates,1960,434.8305
United Arab Emirates,1961,1282.0195
United Arab Emirates,1962,71.09156
United Arab Emirates,1963,2451.5457
United Arab Emirates,1964,950.49475
United Arab Emirates,1965,1062.6794
United Arab Emirates,1966,710.78015
United Arab Emirates,1967,756.0749
United Arab Emirates,1968,693.6649
United Arab Emirates,1969,745.9784
United Arab Emirates,1970,242.66423
United Arab Emirates,1971,1281.8682
United Arab Emirates,1972,521.47156
United Arab Emirates,1973,997.27264
United Arab Emirates,1974,102.3159
United Arab Emirates,1975,1995.7064
United Arab Emirates,1976,643.5754
United Arab Emirates,1977,910.44916
United Arab Emirates,1978,1149.1761
United Arab Emirates,1979,1217.6688
United Arab Emirates,1980,3291.6
United Arab Emirates,1981,1462.4097
United Arab Emirates,1982,1278.3286
United Arab Emirates,1983,311.39807
United Arab Emirates,1984,1668.2883
United Arab Emirates,1985,2681.0483
United Arab Emirates,1986,672.11896
United Arab Emirates,1987,645.53973
United Arab Emirates,1988,2070.1526
United Arab Emirates,1989,113.81357
United Arab Emirates,1990,1566.9137
United Arab Emirates,1991,1908.4283
United Arab Emirates,1992,686.1557
United Arab Emirates,1993,798.0604
United Arab Emirates,1994,1186.8063
United Arab Emirates,1995,348.64642
United Arab Emirates,1996,1424.2925
United Arab Emirates,1997,775.07324
United Arab Emirates,1998,3088.0723
United Arab Emirates,1999,1521.1362
United Arab Emirates,2000,1561.9
United Arab Emirates,2001,1613.6477
United Arab Emirates,2002,1756.6681
United Arab Emirates,2003,2912.0583
United Arab Emirates,2004,1197.9235
United Arab Emirates,2005,951.4699
United Arab Emirates,2006,616.0039
United Arab Emirates,2007,754.52
United Arab Emirates,2008,1446.837
United Arab Emirates,2009,941.4722
United Arab Emirates,2010,222.95544
United Arab Emirates,2011,890.177
United Arab Emirates,2012,3594.0806
United Arab Emirates,2013,15.139509
United Arab Emirates,2014,1417.0199
United Arab Emirates,2015,3309.377
United Arab Emirates,2016,409.1671
United Arab Emirates,2017,778.66614
United Arab Emirates,2018,1146.1527
United Arab Emirates,2019,693.60547
United Arab Emirates,2020,984.99744
United Arab Emirates,2021,2815.9907
United Arab Emirates,2022,769.56396
United Arab Emirates,2023,1078.5052
United Arab Emirates,2024,1878.3467
United Kingdom,1940,2312.1763
United Kingdom,1941,655.0605
United Kingdom,1942,1047.3907
United Kingdom,1943,852.1982
United Kingdom,1944,1340.6803
United Kingdom,1945,872.42957
United Kingdom,1946,389.16205
United Kingdom,1947,1539.4482
United Kingdom,1948,1784.2462
United Kingdom,1949,1267.6406
United Kingdom,1950,2096.6726
United Kingdom,1951,924.6364
United Kingdom,1952,1545.4597
United Kingdom,1953,1335.3987
United Kingdom,1954,1778.5872
United Kingdom,1955,732.61285
United Kingdom,1956,1359.5902
United Kingdom,1957,1374.6685
United Kingdom,1958,2868.7268
United Kingdom,1959,389.24628
United Kingdom,1960,307.506
United Kingdom,1961,1193.9227
United Kingdom,1962,1177.8679
United Kingdom,1963,263.40662
United Kingdom,1964,1170.8456
United Kingdom,1965,973.4692
United Kingdom,1966,1740.861
United Kingdom,1967,98.64566
United Kingdom,1968,313.4723
United Kingdom,1969,878.8429
United Kingdom,1970,1046.7491
United Kingdom,1971,846.0144
United Kingdom,1972,1176.9117
United Kingdom,1973,780.34283
United Kingdom,1974,135.72575
United Kingdom,1975,864.23083
United Kingdom,1976,1590.5499
United Kingdom,1977,760.249
United Kingdom,1978,720.5943
United Kingdom,1979,787.50146
United Kingdom,1980,2762.9094
United Kingdom,1981,27.339493
United Kingdom,1982,651.4047
United Kingdom,1983,935.1278
United Kingdom,1984,1483.9191
United Kingdom,1985,1612.9446
United Kingdom,1986,2523.0012
United Kingdom,1987,284.72528
United Kingdom,1988,66.329956
United Kingdom,1989,1052.2747
United Kingdom,1990,750.39996
United Kingdom,1991,450.01
United Kingdom,1992,250.53543
United Kingdom,1993,1655.454
United Kingdom,1994,210.86644
United Kingdom,1995,1015.1317
United Kingdom,1996,2049.4763
United Kingdom,1997,185.36865
United Kingdom,1998,2215.791
United Kingdom,1999,870.76666
United Kingdom,2000,961.5487
United Kingdom,2001,1582.6996
United Kingdom,2002,1609.8519
United Kingdom,2003,122.53633
United Kingdom,2004,1263.9337
United Kingdom,2005,694.2742
United Kingdom,2006,1213.8712
United Kingdom,2007,48.6548
United Kingdom,2008,506.4639
United Kingdom,2009,2632.9006
United Kingdom,2010,4301.064
United Kingdom,2011,1284.984
United Kingdom,2012,2363.106
United Kingdom,2013,2309.2795
United Kingdom,2014,674.64417
United Kingdom,2015,703.5349
United Kingdom,2016,947.8781
United Kingdom,2017,110.7788
United Kingdom,2018,702.1701
United Kingdom,2019,596.6593
United Kingdom,2020,1584.093
United Kingdom,2021,116.4217
United Kingdom,2022,907.3515
United Kingdom,2023,2903.5645
United Kingdom,2024,67.573616
United States,1940,454.47372
United States,1941,729.9756
United States,1942,2687.9048
United States,1943,3006.234
United States,1944,864.6266
United States,1945,1463.6095
United States,1946,4109.2793
United States,1947,392.67154
United States,1948,398.02872
United States,1949,1731.5927
United States,1950,1003.28613
United States,1951,620.43915
United States,1952,1689.2632
United States,1953,254.14426
United States,1954,1857.337
United States,1955,848.49744
United States,1956,1714.8508
United States,1957,316.83392
United States,1958,1481.7682
United States,1959,675.0792
United States,1960,1228.0894
United States,1961,1425.1019
United States,1962,1390.4246
United States,1963,1460.9044
United States,1964,1237.7815
United States,1965,230.12856
United States,1966,717.6978
United States,1967,236.74197
United States,1968,793.375
United States,1969,1762.2959
United States,1970,539.6162
United States,1971,41.652977
United States,1972,1144.0614
United States,1973,938.009
United States,1974,1604.0139
United States,1975,257.48096
United States,1976,2039.2413
United States,1977,2067.654
United States,1978,1821.7611
United States,1979,382.47015
United States,1980,1084.1143
United States,1981,155.40813
United States,1982,1009.25323
United States,1983,608.3118
United States,1984,766.4831
United States,1985,406.76816
United States,1986,1159.1439
United States,1987,50.637352
United States,1988,3319.2883
United States,1989,1088.4905
United States,1990,1213.8004
United States,1991,838.1157
United States,1992,929.34326
United States,1993,578.3959
United States,1994,831.5177
United States,1995,468.1097
United States,1996,1297.2804
United States,1997,541.14136
United States,1998,1097.4209
United States,1999,33.032417
United States,2000,2204.7136
United States,2001,720.51117
United States,2002,855.52954
United States,2003,1686.3425
United States,2004,968.50397
United States,2005,3925.0186
United States,2006,1241.3163
United States,2007,1099.0121
United States,2008,499.25787
United States,2009,1665.8544
United States,2010,3160.126
United States,2011,704.3977
United States,2012,700.36096
United States,2013,2038.7471
United States,2014,217.64297
United States,2015,1651.348
United States,2016,1623.2579
United States,2017,730.5921
United States,2018,1321.9442
United States,2019,1070.4125
United States,2020,264.47394
United States,2021,1455.5989
United States,2022,834.86456
United States,2023,3024.3672
United States,2024,1388.4215
Uruguay,1940,1528.4148
Uruguay,1941,1587.3025
Uruguay,1942,1966.0815
Uruguay,1943,3650.8528
Uruguay,1944,1002.09
Uruguay,1945,1093.9078
Uruguay,1946,437.4173
Uruguay,1947,880.84467
Uruguay,1948,1150.192
Uruguay,1949,835.8943
Uruguay,1950,250.55367
Uruguay,1951,1017.2281
Uruguay,1952,2860.667
Uruguay,1953,26.94142
Uruguay,1954,1974.2948
Uruguay,1955,2992.632
Uruguay,1956,291.70395
Uruguay,1957,793.3733
Uruguay,1958,1035.2386
Uruguay,1959,612.7192
Uruguay,1960,1046.6538
Uruguay,1961,2748.038
Uruguay,1962,830.87866
Uruguay,1963,1137.014
Uruguay,1964,1488.8502
Uruguay,1965,2215.6045
Uruguay,1966,944.0718
Uruguay,1967,1083.8584
Uruguay,1968,820.91364
Uruguay,1969,1019.4077
Uruguay,1970,722.4182
Uruguay,1971,465.66208
Uruguay,1972,2200.9822
Uruguay,1973,1789.5975
Uruguay,1974,1779.4161
Uruguay,1975,2084.9268
Uruguay,1976,845.5744
Uruguay,1977,1299.6464
Uruguay,1978,2003.6831
Uruguay,1979,1553.1364
Uruguay,1980,736.68964
Uruguay,1981,1577.6597
Uruguay,1982,1315.3904
Uruguay,1983,3613.3914
Uruguay,1984,359.46164
Uruguay,1985,230.37848
Uruguay,1986,1285.2833
Uruguay,1987,1200.0265
Uruguay,1988,275.50473
Uruguay,1989,981.3541
Uruguay,1990,1149.3063
Uruguay,1991,1922.787
Uruguay,1992,105.07836
Uruguay,1993,283.0406
Uruguay,1994,962.36774
Uruguay,1995,327.09885
Uruguay,1996,1484.0188
Uruguay,1997,1503.2828
Uruguay,1998,877.96686
Uruguay,1999,130.48434
Uruguay,2000,892.2955
Uruguay,2001,1737.3104
Uruguay,2002,738.3027
Uruguay,2003,662.64075
Uruguay,2004,1179.4968
Uruguay,2005,2193.7673
Uruguay,2006,21.929268
Uruguay,2007,709.13995
Uruguay,2008,879.6623
Uruguay,2009,1321.145
Uruguay,2010,1340.2494
Uruguay,2011,3143.626
Uruguay,2012,276.58563
Uruguay,2013,63.27776
Uruguay,2014,1175.7716
Uruguay,2015,763.4005
Uruguay,2016,481.91583
Uruguay,2017,268.4686
Uruguay,2018,1522.8762
Uruguay,2019,211.57193
Uruguay,2020,792.8967
Uruguay,2021,2084.7024
Uruguay,2022,358.06415
Uruguay,2023,2498.7563
Uruguay,2024,859.9951
Uzbekistan,1940,1380.3103
Uzbekistan,1941,1401.804
Uzbekistan,1942,2238.2283
Uzbekistan,1943,96.28542
Uzbekistan,1944,1000.7318
Uzbekistan,1945,760.341
Uzbekistan,1946,1421.3616
Uzbekistan,1947,95.67327
Uzbekistan,1948,501.10837
Uzbekistan,1949,3159.8489
Uzbekistan,1950,4621.921
Uzbekistan,1951,941.83765
Uzbekistan,1952,2012.7317
Uzbekistan,1953,2878.288
Uzbekistan,1954,773.4669
Uzbekistan,1955,710.8799
Uzbekistan,1956,1139.5879
Uzbekistan,1957,38.130367
Uzbekistan,1958,768.19476
Uzbekistan,1959,589.1169
Uzbekistan,1960,1791.9316
Uzbekistan,1961,174.79037
Uzbekistan,1962,1072.3552
Uzbekistan,1963,3984.5696
Uzbekistan,1964,50.02084
Uzbekistan,1965,688.11395
Uzbekistan,1966,766.6865
Uzbekistan,1967,2128.3225
Uzbekistan,1968,2643.414
Uzbekistan,1969,976.17065
Uzbekistan,1970,1287.756
Uzbekistan,1971,4323.85
Uzbekistan,1972,308.03427
Uzbekistan,1973,521.36444
Uzbekistan,1974,1548.862
Uzbekistan,1975,904.0943
Uzbekistan,1976,675.4119
Uzbekistan,1977,1550.4661
Uzbekistan,1978,191.68684
Uzbekistan,1979,2197.1973
Uzbekistan,1980,854.1523
Uzbekistan,1981,1522.732
Uzbekistan,1982,253.04283
Uzbekistan,1983,1590.5747
Uzbekistan,1984,646.98016
Uzbekistan,1985,1320.3545
Uzbekistan,1986,1499.4706
Uzbekistan,1987,1698.7617
Uzbekistan,1988,1132.6833
Uzbekistan,1989,1266.5363
Uzbekistan,1990,187.78864
Uzbekistan,1991,611.0704
Uzbekistan,1992,171.81612
Uzbekistan,1993,996.9845
Uzbekistan,1994,1825.5701
Uzbekistan,1995,573.6124
Uzbekistan,1996,68.558235
Uzbekistan,1997,1181.3411
Uzbekistan,1998,813.39215
Uzbekistan,1999,857.0221
Uzbekistan,2000,217.19316
Uzbekistan,2001,2778.1426
Uzbekistan,2002,2008.7999
Uzbekistan,2003,2144.9512
Uzbekistan,2004,416.9798
Uzbekistan,2005,1081.4116
Uzbekistan,2006,214.48926
Uzbekistan,2007,1274.906
Uzbekistan,2008,814.14435
Uzbekistan,2009,871.49316
Uzbekistan,2010,211.1876
Uzbekistan,2011,1582.394
Uzbekistan,2012,47.64252
Uzbekistan,2013,2049.9688
Uzbekistan,2014,935.5659
Uzbekistan,2015,972.6797
Uzbekistan,2016,673.8062
Uzbekistan,2017,626.03186
Uzbekistan,2018,606.77686
Uzbekistan,2019,761.6481
Uzbekistan,2020,476.0161
Uzbekistan,2021,1247.4596
Uzbekistan,2022,461.43893
Uzbekistan,2023,623.9219
Uzbekistan,2024,15.219688
Vanuatu,1940,1985.977
Vanuatu,1941,792.92
Vanuatu,1942,1102.3695
Vanuatu,1943,1328.5901
Vanuatu,1944,848.2647
Vanuatu,1945,3223.0347
Vanuatu,1946,1476.1405
Vanuatu,1947,1266.5728
Vanuatu,1948,612.2657
Vanuatu,1949,1769.5098
Vanuatu,1950,3369.9229
Vanuatu,1951,885.5427
Vanuatu,1952,474.56122
Vanuatu,1953,1902.2561
Vanuatu,1954,142.82065
Vanuatu,1955,1828.9294
Vanuatu,1956,1606.4899
Vanuatu,1957,688.2655
Vanuatu,1958,781.8546
Vanuatu,1959,962.16376
Vanuatu,1960,204.6311
Vanuatu,1961,1268.5481
Vanuatu,1962,827.3098
Vanuatu,1963,3333.516
Vanuatu,1964,1175.6948
Vanuatu,1965,1373.9222
Vanuatu,1966,1447.9354
Vanuatu,1967,1881.7396
Vanuatu,1968,3247.5867
Vanuatu,1969,1059.5958
Vanuatu,1970,775.4934
Vanuatu,1971,300.84076
Vanuatu,1972,880.7241
Vanuatu,1973,1263.7095
Vanuatu,1974,821.4956
Vanuatu,1975,187.95984
Vanuatu,1976,925.57385
Vanuatu,1977,3302.6785
Vanuatu,1978,10.798695
Vanuatu,1979,1496.6857
Vanuatu,1980,2979.689
Vanuatu,1981,223.78188
Vanuatu,1982,758.8912
Vanuatu,1983,822.3942
Vanuatu,1984,467.0673
Vanuatu,1985,945.3889
Vanuatu,1986,2851.4392
Vanuatu,1987,773.20557
Vanuatu,1988,1272.5216
Vanuatu,1989,1282.7958
Vanuatu,1990,2158.9998
Vanuatu,1991,743.11774
Vanuatu,1992,1309.454
Vanuatu,1993,988.0402
Vanuatu,1994,1057.191
Vanuatu,1995,900.7059
Vanuatu,1996,475.92148
Vanuatu,1997,1656.5806
Vanuatu,1998,1620.3524
Vanuatu,1999,1273.9484
Vanuatu,2000,2708.2048
Vanuatu,2001,825.41223
Vanuatu,2002,1346.5366
Vanuatu,2003,1417.3527
Vanuatu,2004,1856.9762
Vanuatu,2005,625.41846
Vanuatu,2006,1337.8298
Vanuatu,2007,1241.8716
Vanuatu,2008,3506.876
Vanuatu,2009,171.44714
Vanuatu,2010,92.53169
Vanuatu,2011,1103.3082
Vanuatu,2012,1122.0598
Vanuatu,2013,164.17506
Vanuatu,2014,990.3465
Vanuatu,2015,937.0941
Vanuatu,2016,1965.7185
Vanuatu,2017,48.27209
Vanuatu,2018,277.17856
Vanuatu,2019,494.3296
Vanuatu,2020,539.01575
Vanuatu,2021,1142.9324
Vanuatu,2022,1231.0989
Vanuatu,2023,971.6153
Vanuatu,2024,51.37932
Venezuela,1940,821.6997
Venezuela,1941,1848.1522
Venezuela,1942,785.1434
Venezuela,1943,547.7774
Venezuela,1944,1227.0725
Venezuela,1945,2553.5044
Venezuela,1946,10.937752
Venezuela,1947,822.31116
Venezuela,1948,1084.051
Venezuela,1949,1137.4299
Venezuela,1950,1277.8713
Venezuela,1951,3160.4644
Venezuela,1952,189.6882
Venezuela,1953,33.910088
Venezuela,1954,959.35974
Venezuela,1955,833.01904
Venezuela,1956,627.96576
Venezuela,1957,306.3974
Venezuela,1958,1749.032
Venezuela,1959,229.52098
Venezuela,1960,828.876
Venezuela,1961,2067.3928
Venezuela,1962,438.54782
Venezuela,1963,2583.3313
Venezuela,1964,1005.31604
Venezuela,1965,2118.0046
Venezuela,1966,1646.1963
Venezuela,1967,1554.0259
Venezuela,1968,53.871117
Venezuela,1969,888.83246
Venezuela,1970,912.7204
Venezuela,1971,1134.8695
Venezuela,1972,28.023525
Venezuela,1973,289.48352
Venezuela,1974,3312.5808
Venezuela,1975,4314.6807
Venezuela,1976,1007.79236
Venezuela,1977,2224.197
Venezuela,1978,3117.8364
Venezuela,1979,813.2423
Venezuela,1980,734.0534
Venezuela,1981,909.4184
Venezuela,1982,10.249409
Venezuela,1983,820.9482
Venezuela,1984,587.5226
Venezuela,1985,1421.5497
Venezuela,1986,146.72852
Venezuela,1987,876.6985
Venezuela,1988,2666.1006
Venezuela,1989,34.70227
Venezuela,1990,462.9676
Venezuela,1991,821.3517
Venezuela,1992,1538.9386
Venezuela,1993,2654.2778
Venezuela,1994,828.6315
Venezuela,1995,1283.7775
Venezuela,1996,4375.5884
Venezuela,1997,162.076
Venezuela,1998,627.26984
Venezuela,1999,1600.6713
Venezuela,2000,726.56464
Venezuela,2001,661.6397
Venezuela,2002,1973.153
Venezuela,2003,134.85393
Venezuela,2004,2836.4822
Venezuela,2005,810.0703
Venezuela,2006,1713.7345
Venezuela,2007,123.44877
Venezuela,2008,1550.5171
Venezuela,2009,602.12244
Venezuela,2010,902.3797
Venezuela,2011,1728.956
Venezuela,2012,2112.871
Venezuela,2013,1074.5521
Venezuela,2014,1652.8832
Venezuela,2015,129.66103
Venezuela,2016,651.0258
Venezuela,2017,94.53923
Venezuela,2018,752.1858
Venezuela,2019,1248.4315
Venezuela,2020,717.214
Venezuela,2021,11.121059
Venezuela,2022,1062.8793
Venezuela,2023,834.5193
Venezuela,2024,1052.4509
Vietnam,1940,159.20175
Vietnam,1941,2590.586
Vietnam,1942,2249.8242
Vietnam,1943,2075.221
Vietnam,1944,239.79932
Vietnam,1945,1066.737
Vietnam,1946,144.84229
Vietnam,1947,1050.0146
Vietnam,1948,788.9817
Vietnam,1949,1018.4811
Vietnam,1950,319.8052
Vietnam,1951,1240.5981
Vietnam,1952,42.709076
Vietnam,1953,2129.22
Vietnam,1954,867.36487
Vietnam,1955,1055.8431
Vietnam,1956,904.4542
Vietnam,1957,857.7557
Vietnam,1958,538.72076
Vietnam,1959,706.5359
Vietnam,1960,554.0686
Vietnam,1961,1197.0205
Vietnam,1962,472.89117
Vietnam,1963,866.0635
Vietnam,1964,23.67878
Vietnam,1965,1725.2819
Vietnam,1966,823.5183
Vietnam,1967,857.6764
Vietnam,1968,1748.6982
Vietnam,1969,1006.24817
Vietnam,1970,3320.2764
Vietnam,1971,1185.104
Vietnam,1972,1049.0721
Vietnam,1973,467.66168
Vietnam,1974,1697.9008
Vietnam,1975,3712.3638
Vietnam,1976,579.6578
Vietnam,1977,637.71716
Vietnam,1978,1896.0355
Vietnam,1979,171.7507
Vietnam,1980,2152.062
Vietnam,1981,1566.0087
Vietnam,1982,694.35876
Vietnam,1983,778.4548
Vietnam,1984,1044.9473
Vietnam,1985,266.75272
Vietnam,1986,1387.6569
Vietnam,1987,771.8887
Vietnam,1988,3258.771
Vietnam,1989,1187.234
Vietnam,1990,1457.3022
Vietnam,1991,1401.7677
Vietnam,1992,2037.2
Vietnam,1993,3722.1326
Vietnam,1994,928.9043
Vietnam,1995,876.2111
Vietnam,1996,344.24097
Vietnam,1997,846.81305
Vietnam,1998,1249.4021
Vietnam,1999,787.7831
Vietnam,2000,168.57025
Vietnam,2001,967.0582
Vietnam,2002,2901.1992
Vietnam,2003,10.5963745
Vietnam,2004,1938.6243
Vietnam,2005,2669.5398
Vietnam,2006,252.74414
Vietnam,2007,681.25024
Vietnam,2008,789.82904
Vietnam,2009,523.4357
Vietnam,2010,1268.6212
Vietnam,2011,2921.7852
Vietnam,2012,726.6182
Vietnam,2013,1143.8682
Vietnam,2014,1700.4238
Vietnam,2015,2001.6062
Vietnam,2016,928.1612
Vietnam,2017,1209.9712
Vietnam,2018,824.5667
Vietnam,2019,1096.9565
Vietnam,2020,749.6012
Vietnam,2021,497.07257
Vietnam,2022,2081.8362
Vietnam,2023,1732.1038
Vietnam,2024,1512.5111
Palestine,1940,2683.0984
Palestine,1941,787.28503
Palestine,1942,1358.5691
Palestine,1943,1832.682
Palestine,1944,1759.3569
Palestine,1945,594.6814
Palestine,1946,1545.7601
Palestine,1947,1277.7179
Palestine,1948,3572.854
Palestine,1949,234.03809
Palestine,1950,148.28801
Palestine,1951,1124.0818
Palestine,1952,1103.242
Palestine,1953,177.15654
Palestine,1954,818.1664
Palestine,1955,1037.0724
Palestine,1956,1708.3485
Palestine,1957,70.601814
Palestine,1958,311.50174
Palestine,1959,434.3288
Palestine,1960,265.53156
Palestine,1961,1392.864
Palestine,1962,1084.1079
Palestine,1963,833.6463
Palestine,1964,116.10332
Palestine,1965,943.09534
Palestine,1966,2060.0674
Palestine,1967,742.87213
Palestine,1968,505.78323
Palestine,1969,1315.2462
Palestine,1970,2380.7803
Palestine,1971,15.375472
Palestine,1972,776.8251
Palestine,1973,913.97656
Palestine,1974,1411.6143
Palestine,1975,1648.9185
Palestine,1976,3444.339
Palestine,1977,249.6267
Palestine,1978,81.433044
Palestine,1979,1056.119
Palestine,1980,790.3192
Palestine,1981,428.09766
Palestine,1982,210.8204
Palestine,1983,1611.7869
Palestine,1984,205.74007
Palestine,1985,1015.0054
Palestine,1986,2106.4734
Palestine,1987,314.6965
Palestine,1988,2116.469
Palestine,1989,825.82916
Palestine,1990,2450.996
Palestine,1991,1697.9801
Palestine,1992,2256.4482
Palestine,1993,75.46374
Palestine,1994,993.2654
Palestine,1995,756.8783
Palestine,1996,1272.0385
Palestine,1997,77.85384
Palestine,1998,565.14996
Palestine,1999,3545.2334
Palestine,2000,3600.2761
Palestine,2001,1045.1106
Palestine,2002,2002.5952
